Name,bbox_co
frame_fdee951c-0d2f-4592-a979-ea679f9581cc_00000-1280_720.jpg,"[[0.39666666666640626, 0.3814229249013889, 0.5, 0.5553359683791668], [0.33888888888906255, 0.40513833992083337, 0.39111111111093744, 0.5]]"
frame_169af05e-28eb-451f-8c14-1a1a7533f206_00001-1280_720.jpg,"[[0.562222222221875, 0.43675889328055556, 0.6366666666664063, 0.5494071146249999], [0.5233333333335938, 0.4347826086958333, 0.5611111111109375, 0.4960474308305556], [0.432222222221875, 0.4249011857708333, 0.507777777778125, 0.5415019762847222]]"
frame_98dd5acc-f0a9-4d81-85b6-028515183d12_00003-1280_720.jpg,"[[0.447777777778125, 0.45454545454583334, 0.5188888888890626, 0.5830039525694445], [0.3855555555554687, 0.47035573122499996, 0.4311111111109375, 0.5454545454541666], [0.07222222222218751, 0.4288537549402778, 0.22666666666640625, 0.6996047430833333]]"
frame_8e1d91e8-b0f8-4d17-baaf-3881c3af1a11_00000-1280_720.jpg,"[[0.36, 0.44664031620555555, 0.5911111111109375, 0.8063241106722223], [0.632222222221875, 0.4110671936763889, 0.7266666666664062, 0.5810276679847223], [0.7833333333359376, 0.45256916996111113, 0.8722222222187501, 0.5988142292486112]]"
frame_8cb97c37-ec30-4c7d-aa66-9c7b25021baa_00007-1280_720.jpg,"[[0.46888888888906255, 0.2648221343875, 0.6411111111109375, 0.6640316205527778], [0.217777777778125, 0.40909090909027773, 0.28444444444453126, 0.5256916996041666], [0.16555555555546875, 0.4743083003958333, 0.23333333333359377, 0.5612648221347222], [0.10111111111093751, 0.40316205533611116, 0.16, 0.5237154150194444]]"
frame_395ee5a5-9726-4ad6-9982-2e111c423ff6_00002-1280_720.jpg,"[[0.42333333333359374, 0.4604743083, 0.497777777778125, 0.5869565217388889], [0.33888888888906255, 0.4683794466402778, 0.3833333333335937, 0.5415019762847222], [0.0, 0.4209486166013889, 0.13666666666640623, 0.7193675889333333]]"
frame_2b3973c7-9bec-43d2-b3b4-03c4be5caa53_00001-1280_720.jpg,"[[0.28444444444453126, 0.43675889328055556, 0.3688888888890625, 0.5632411067194445], [0.54, 0.43873517786527777, 0.577777777778125, 0.4980237154152778], [0.46666666666640627, 0.4328063241111111, 0.497777777778125, 0.4841897233208333]]"
frame_377d2b93-403f-441c-a5f7-2440b7cbb53f_00001-1280_720.jpg,"[[0.31, 0.33003952569166667, 0.38, 0.4565217391305556], [0.5966666666664062, 0.35968379446666665, 0.6488888888890625, 0.44071146245000004]]"
frame_8e44a1da-b501-44a0-b16a-cb21c60007f3_00001-1280_720.jpg,"[[0.5111111111109374, 0.4960474308305556, 0.5866666666664063, 0.6185770750986112], [0.6577777777781251, 0.5158102766791667, 0.737777777778125, 0.6304347826083334]]"
frame_71afba30-8de3-468a-9a58-5af9db36f704_00004-1280_720.jpg,"[[0.4533333333335937, 0.4940711462444444, 0.542222222221875, 0.6363636363638888], [0.562222222221875, 0.5256916996041666, 0.5988888888890626, 0.5790513833986111], [0.911111111109375, 0.48616600790555553, 0.99777777778125, 0.6561264822138889], [0.752222222221875, 0.47233201580972217, 0.838888888890625, 0.6245059288541667], [0.4133333333335937, 0.5276679841902777, 0.4388888888890626, 0.5731225296444445]]"
frame_596a19c6-c84b-45b9-9592-772ec9475e16_00000-1280_720.jpg,"[[0.3844444444445313, 0.27075098814166665, 0.4766666666664062, 0.4288537549402778], [0.62, 0.3320158102763889, 0.72, 0.4822134387347222]]"
frame_7d2918f3-f99d-46f3-98d3-61ff2312c330_00004-1280_720.jpg,"[[0.798888888890625, 0.5928853754944444, 0.8777777777812499, 0.7094861660083334], [0.6655555555554689, 0.5810276679847223, 0.7533333333335938, 0.7272727272722221], [0.49222222222187495, 0.557312252963889, 0.6288888888890625, 0.7628458498027778], [0.3055555555554687, 0.5790513833986111, 0.3711111111109375, 0.6818181818180556], [0.427777777778125, 0.5849802371541667, 0.44888888888906253, 0.6166007905138889]]"
frame_726b1b88-647b-4f12-bf98-628c7619ec5c_00016-1280_720.jpg,"[[0.482222222221875, 0.37747035573055554, 0.6244444444445312, 0.5909090909097222], [0.64, 0.3893280632416667, 0.7255555555554688, 0.529644268775]]"
frame_e8a5557f-02e8-4c29-b2b3-de138e5f59e5_00000-1280_720.jpg,"[[0.32888888888906254, 0.5553359683791668, 0.497777777778125, 0.8359683794472221], [0.5333333333335937, 0.6324110671930556, 0.5700000000000001, 0.7015810276680555], [0.7155555555554688, 0.6324110671930556, 0.8533333333359374, 0.853754940711111], [0.5900000000000001, 0.6482213438736111, 0.6233333333335938, 0.7035573122527777]]"
frame_b2b36777-da5e-4a89-9a2f-d55abc7a231b_00012-1280_720.jpg,"[[0.6911111111109375, 0.4664031620555556, 0.79777777778125, 0.6185770750986112], [0.48333333333359374, 0.5217391304347222, 0.5677777777781251, 0.6521739130430555], [0.3, 0.5711462450597223, 0.377777777778125, 0.6936758893277777], [0.09444444444453125, 0.6264822134388889, 0.21444444444453126, 0.792490118576389], [0.4366666666664063, 0.55928853755, 0.47777777777812497, 0.6245059288541667], [0.39, 0.5612648221347222, 0.4166666666664063, 0.6106719367583333]]"
frame_2a2ade1c-36ff-416b-b07b-4fbb24f34586_00008-1280_720.jpg,"[[0.3188888888890625, 0.4249011857708333, 0.37, 0.5019762845847222], [0.382222222221875, 0.40118577075138884, 0.47333333333359373, 0.5533596837944443], [0.6488888888890625, 0.36956521739166664, 0.8111111111093751, 0.6126482213444445]]"
frame_9b5ee927-5bff-43dc-9f08-e4b05eef4627_00001-1280_720.jpg,"[[0.40666666666640633, 0.5039525691694444, 0.4533333333335937, 0.5671936758888889], [0.3088888888890625, 0.5019762845847222, 0.35, 0.55928853755], [0.4788888888890625, 0.5098814229249999, 0.5066666666664064, 0.5513833992097221]]"
frame_183f30dd-bef2-4af3-aca7-c7a07aa49a7d_00004-1280_720.jpg,"[[0.5733333333335937, 0.490118577075, 0.6588888888890625, 0.6403162055333333], [0.407777777778125, 0.5177865612652778, 0.462222222221875, 0.6047430830041667]]"
frame_0808a989-89a5-405c-98bd-829abf7721e4_00002-1280_720.jpg,"[[0.4844444444445313, 0.44664031620555555, 0.5366666666664063, 0.5355731225291667], [0.44222222222187496, 0.48023715415000007, 0.4633333333335937, 0.5118577075097221], [0.40666666666640633, 0.48616600790555553, 0.42555555555546876, 0.5138339920944445], [0.31444444444453123, 0.4644268774708334, 0.382222222221875, 0.5671936758888889], [0.27, 0.47628458498055554, 0.31333333333359376, 0.5335968379444445]]"
frame_8f1cafab-90c6-40c9-ad4c-3d2b71622a21_00000-1280_720.jpg,"[[0.4411111111109375, 0.43873517786527777, 0.497777777778125, 0.51976284585], [0.798888888890625, 0.3972332015805556, 0.9988888888906249, 0.7569169960472223]]"
frame_8a47a342-f7da-448d-8742-575827f4365c_00012-1280_720.jpg,"[[0.727777777778125, 0.13833992094861108, 0.9633333333359374, 0.5849802371541667], [0.44666666666640625, 0.3853754940708333, 0.6544444444445312, 0.6936758893277777]]"
frame_97869b86-587d-4dd1-9af7-9b352ab4fd9a_00003-1280_720.jpg,"[[0.617777777778125, 0.44071146245000004, 0.7788888888890625, 0.7490118577069445], [0.447777777778125, 0.4347826086958333, 0.5044444444445313, 0.5415019762847222], [0.3433333333335937, 0.4150197628458333, 0.3855555555554687, 0.5019762845847222], [0.34888888888906255, 0.47035573122499996, 0.4411111111109375, 0.5948616600791666], [0.28333333333359373, 0.4110671936763889, 0.327777777778125, 0.4980237154152778], [0.27555555555546873, 0.4584980237152778, 0.3166666666664063, 0.5138339920944445], [0.18444444444453126, 0.4426877470361111, 0.26222222222187497, 0.5474308300388889]]"
frame_593cbacb-66e3-4bed-8c57-233ef4bb6ed2_00009-1280_720.jpg,"[[0.49222222222187495, 0.3814229249013889, 0.5411111111109375, 0.4565217391305556], [0.40111111111093745, 0.3735177865611111, 0.4455555555554687, 0.45454545454583334], [0.27555555555546873, 0.3814229249013889, 0.3266666666664063, 0.4644268774708334]]"
frame_bcfdec82-042f-499a-93e9-6ca5be203c8e_00001-1280_720.jpg,"[[0.727777777778125, 0.4920948616597222, 0.9022222222187499, 0.7490118577069445], [0.5833333333335937, 0.5019762845847222, 0.6411111111109375, 0.5849802371541667], [0.4, 0.3972332015805556, 0.5866666666664063, 0.7154150197625]]"
frame_780dcb59-1e0a-4a88-ab98-b11830cf1f59_00002-1280_720.jpg,"[[0.47333333333359373, 0.4268774703555555, 0.4933333333335937, 0.4604743083], [0.42000000000000004, 0.40316205533611116, 0.4566666666664063, 0.47826086956527775], [0.302222222221875, 0.4268774703555555, 0.35, 0.5], [0.1388888888890625, 0.3972332015805556, 0.2411111111109375, 0.5750988142291666]]"
frame_9dd441f9-12b2-4ab8-a339-9612513b2a27_00001-1280_720.jpg,"[[0.70411568409375, 0.5039525691694444, 0.7786429365960938, 0.6264822134388889], [0.23581757508359374, 0.5237154150194444, 0.36929922135703125, 0.7193675889333333]]"
frame_18067d1b-0019-47bb-8507-baa535dad4c3_00003-1280_720.jpg,"[[0.24333333333359378, 0.44664031620555555, 0.3566666666664063, 0.6501976284583333], [0.11444444444453125, 0.48616600790555553, 0.18, 0.6106719367583333], [0.5088888888890625, 0.5316205533597222, 0.557777777778125, 0.6086956521736111], [0.687777777778125, 0.5237154150194444, 0.7666666666664063, 0.6482213438736111]]"
frame_fff726cd-da11-4452-a844-42ab1baae41d_00000-1280_720.jpg,"[[0.4388888888890626, 0.4664031620555556, 0.532222222221875, 0.5711462450597223], [0.4533333333335937, 0.3814229249013889, 0.5133333333335937, 0.5256916996041666]]"
frame_b0e980b5-229b-490c-8760-c988a7d2144c_00002-1280_720.jpg,"[[0.5822222222218749, 0.5316205533597222, 0.62, 0.6027667984194445], [0.4411111111109375, 0.5138339920944445, 0.49666666666640624, 0.596837944663889], [0.5466666666664063, 0.5355731225291667, 0.5766666666664062, 0.5770750988138889]]"
frame_7f358472-69d0-429f-aafc-1628d61dc9aa_00001-1280_720.jpg,"[[0.32, 0.5434782608694444, 0.42666666666640624, 0.7134387351777778], [0.5055555555554687, 0.5731225296444445, 0.542222222221875, 0.6284584980236111], [0.27666666666640627, 0.5158102766791667, 0.327777777778125, 0.5909090909097222], [0.23666666666640626, 0.5118577075097221, 0.2655555555554687, 0.5533596837944443], [0.082222222221875, 0.4881422924902778, 0.157777777778125, 0.5909090909097222]]"
frame_78e7e4e8-f4e9-4c27-80ed-ba58581d6f35_00003-1280_720.jpg,"[[0.4844444444445313, 0.40316205533611116, 0.5866666666664063, 0.5612648221347222], [0.32999999999999996, 0.37154150197638885, 0.4133333333335937, 0.5059288537555555], [0.7633333333335937, 0.44664031620555555, 0.9166666666640625, 0.6798418972333334], [0.42555555555546876, 0.3952569169958334, 0.46111111111093744, 0.4486166007902778], [0.08888888888906249, 0.35177865612638887, 0.167777777778125, 0.4822134387347222]]"
frame_2a4838f5-ecab-4345-a396-1eefab574770_00000-1280_720.jpg,"[[0.6933333333335937, 0.4683794466402778, 0.75, 0.5553359683791668], [0.5455555555554688, 0.4426877470361111, 0.607777777778125, 0.5434782608694444], [0.42222222222187505, 0.4584980237152778, 0.4766666666664062, 0.5415019762847222], [0.4788888888890625, 0.4644268774708334, 0.5111111111109374, 0.51976284585], [0.6333333333335938, 0.4683794466402778, 0.6655555555554689, 0.5217391304347222]]"
frame_9525578a-28e8-4522-a9c3-03a6ba609ff7_00000-1280_720.jpg,"[[0.7566666666664064, 0.46245059288472223, 0.85, 0.5869565217388889], [0.622222222221875, 0.45256916996111113, 0.7511111111109374, 0.6521739130430555], [0.3944444444445313, 0.3853754940708333, 0.5666666666664063, 0.6976284584986112]]"
frame_538cbf65-5901-4761-a401-e23ddef7a4c2_00001-1280_720.jpg,"[[0.432222222221875, 0.4584980237152778, 0.4588888888890625, 0.4960474308305556], [0.3433333333335937, 0.44664031620555555, 0.3855555555554687, 0.5118577075097221]]"
frame_5fc25894-c4d7-40f5-ae2a-3cc7aed4b76a_34000-1280_720.jpg,"[[0.42000000000000004, 0.5691699604749999, 0.4511111111109375, 0.6146245059291667], [0.5222222222218751, 0.5750988142291666, 0.5444444444445312, 0.6106719367583333]]"
frame_4620d9bb-71d7-437d-bd6e-c04cff6ccb4a_00000-1280_720.jpg,"[[0.5955555555554688, 0.2984189723319445, 0.7011111111109375, 0.529644268775], [0.4911111111109375, 0.4486166007902778, 0.512222222221875, 0.47628458498055554], [0.44444444444453124, 0.43873517786527777, 0.48111111111093746, 0.4960474308305556]]"
frame_5d27ffd8-f9a6-462a-a04c-346ae96a60ff_00001-1280_720.jpg,"[[0.6955555555554688, 0.37549407114583333, 0.8266666666640624, 0.5632411067194445], [0.4333333333335937, 0.35968379446666665, 0.5066666666664064, 0.47035573122499996], [0.097777777778125, 0.3735177865611111, 0.2188888888890625, 0.5513833992097221]]"
frame_839088d7-0c74-4457-95a6-6b9949e158f3_00000-1280_720.jpg,"[[0.71, 0.37747035573055554, 0.7844444444453125, 0.4980237154152778], [0.6088888888890625, 0.3853754940708333, 0.6488888888890625, 0.4486166007902778], [0.49222222222187495, 0.3399209486166667, 0.5788888888890625, 0.4920948616597222], [0.3655555555554687, 0.36758893280694444, 0.427777777778125, 0.4683794466402778]]"
frame_620c7a41-d72d-449c-8a67-cfdcc9227e57_00000-1280_720.jpg,"[[0.3211111111109375, 0.36166007905138886, 0.3811111111109375, 0.4822134387347222], [0.282222222221875, 0.4328063241111111, 0.307777777778125, 0.4664031620555556]]"
frame_09deb1d4-7a83-46d1-918b-7913d9196b89_00001-1280_720.jpg,"[[0.6833333333335937, 0.2826086956527778, 0.80777777778125, 0.48616600790555553], [0.28333333333359373, 0.3043478260875, 0.4866666666664063, 0.5909090909097222], [0.5644444444445311, 0.33399209486111114, 0.58, 0.35770750988194444], [0.5366666666664063, 0.33399209486111114, 0.5488888888890625, 0.34980237154166666], [0.5222222222218751, 0.33399209486111114, 0.5311111111109375, 0.35375494071111113]]"
frame_bf5196cf-03f5-4ecc-a3e1-36a56a89195b_00002-1280_720.jpg,"[[0.6833333333335937, 0.37944664031666664, 0.7811111111109375, 0.5098814229249999], [0.5955555555554688, 0.36758893280694444, 0.6388888888890626, 0.43873517786527777], [0.5088888888890625, 0.36758893280694444, 0.5644444444445311, 0.45256916996111113], [0.23444444444453127, 0.30632411067222226, 0.39, 0.5395256917]]"
frame_7c84c70c-7017-498d-8615-58c79b00713d_00004-1280_720.jpg,"[[0.24444444444453128, 0.4169960474305555, 0.33555555555546873, 0.5691699604749999], [0.17444444444453128, 0.4584980237152778, 0.20333333333359374, 0.5098814229249999], [0.04666666666664063, 0.4268774703555555, 0.1811111111109375, 0.6126482213444445]]"
frame_636511cc-685f-4830-92e1-2266da8740a3_00008-1280_720.jpg,"[[0.6433333333335937, 0.16996047430833336, 0.868888888890625, 0.5533596837944443], [0.27666666666640627, 0.43675889328055556, 0.367777777778125, 0.5830039525694445], [0.23666666666640626, 0.4268774703555555, 0.3088888888890625, 0.5335968379444445]]"
frame_8a6cc4c0-9f9a-448b-9466-04184787902f_00005-1280_720.jpg,"[[0.412222222221875, 0.5494071146249999, 0.5011111111109374, 0.677865612648611], [0.3811111111109375, 0.47628458498055554, 0.4344444444445313, 0.6047430830041667], [0.32444444444453124, 0.5533596837944443, 0.3844444444445313, 0.6403162055333333], [0.14333333333359374, 0.5434782608694444, 0.292222222221875, 0.7213438735180555], [0.052222222222187496, 0.5177865612652778, 0.15444444444453126, 0.6798418972333334]]"
frame_43ef1e7f-ae31-4543-91a6-6408b1185458_00000-1280_720.jpg,"[[0.6133333333335937, 0.5118577075097221, 0.7355555555554688, 0.6660079051388887], [0.38666666666640626, 0.3873517786555556, 0.587777777778125, 0.7628458498027778], [0.2988888888890625, 0.5316205533597222, 0.3855555555554687, 0.6620553359680555]]"
frame_8c3b724f-d459-4f86-a8d5-a133d5880250_00005-1280_720.jpg,"[[0.6833333333335937, 0.5869565217388889, 0.7566666666664064, 0.6916996047430556], [0.612222222221875, 0.5988142292486112, 0.642222222221875, 0.6225296442694445], [0.5488888888890625, 0.5830039525694445, 0.5988888888890626, 0.6620553359680555], [0.4866666666664063, 0.5810276679847223, 0.5255555555554687, 0.6363636363638888], [0.4088888888890625, 0.5770750988138889, 0.47333333333359373, 0.677865612648611], [0.252222222221875, 0.6027667984194445, 0.34444444444453126, 0.6857707509875]]"
frame_0bf64b82-fc67-4e62-b0b7-ef4ec1f6c413_00000-1280_720.jpg,"[[0.46444444444453126, 0.5988142292486112, 0.5455555555554688, 0.7213438735180555], [0.13333333333359376, 0.5454545454541666, 0.19666666666640625, 0.6462450592888889]]"
frame_fd32b22f-45f8-4ea2-ba17-2e916535d8e4_00000-1280_720.jpg,"[[0.0177777777778125, 0.35375494071111113, 0.1411111111109375, 0.5494071146249999], [0.1788888888890625, 0.3735177865611111, 0.3188888888890625, 0.5790513833986111], [0.3644444444445313, 0.35375494071111113, 0.427777777778125, 0.4683794466402778], [0.44000000000000006, 0.3478260869569445, 0.5844444444445311, 0.5612648221347222]]"
frame_3c50b759-d74e-45c8-a3d3-46e95ed37ff8_00004-1280_720.jpg,"[[0.808888888890625, 0.5988142292486112, 0.9877777777812501, 0.833992094861111], [0.5022222222218751, 0.5928853754944444, 0.562222222221875, 0.6877470355736112]]"
frame_aad0e1cc-5a89-4776-af02-dc9384ff7a4b_00001-1280_720.jpg,"[[0.7233333333335937, 0.36561264822083334, 0.89777777778125, 0.6205533596833332], [0.4, 0.35770750988194444, 0.6466666666664063, 0.7411067193680555], [0.3066666666664063, 0.35770750988194444, 0.40222222222187504, 0.490118577075], [0.05666666666664062, 0.3992094861666666, 0.23444444444453127, 0.6343873517791666]]"
frame_4ed0999c-726e-4d3c-a8e1-513c8fbcd977_00002-1280_720.jpg,"[[0.49833147942187506, 0.5039525691694444, 0.5339265850945313, 0.55928853755], [0.38709677419375, 0.4920948616597222, 0.47274749721875003, 0.6245059288541667]]"
frame_cb50e866-97d8-4a26-8d6c-8b4d2ba2452f_00002-1280_720.jpg,"[[0.8444444444453125, 0.2826086956527778, 0.9944444444453125, 0.6304347826083334], [0.6988888888890625, 0.4743083003958333, 0.8222222222187501, 0.6739130434777778], [0.5566666666664063, 0.4426877470361111, 0.6211111111109375, 0.5612648221347222], [0.5733333333335937, 0.4920948616597222, 0.6311111111109374, 0.5948616600791666], [0.4511111111109375, 0.5118577075097221, 0.5355555555554687, 0.6146245059291667]]"
frame_9079038e-cc43-4651-85db-e76ef84acaa0_00000-1280_720.jpg,"[[0.5216907675195313, 0.5395256917, 0.5773081201335938, 0.6284584980236111], [0.43159065628437504, 0.5474308300388889, 0.4927697441601563, 0.6462450592888889], [0.2947719688539063, 0.5276679841902777, 0.37374860956640626, 0.6482213438736111]]"
frame_36d252b1-91a3-4815-bd01-7d73ce943dab_00003-1280_720.jpg,"[[0.4511111111109375, 0.5019762845847222, 0.47333333333359373, 0.5355731225291667], [0.41555555555546875, 0.5019762845847222, 0.44000000000000006, 0.5415019762847222], [0.3555555555554687, 0.5059288537555555, 0.38666666666640626, 0.5612648221347222], [0.24666666666640627, 0.48616600790555553, 0.2988888888890625, 0.5711462450597223], [0.14444444444453125, 0.5138339920944445, 0.19, 0.5889328063236111]]"
frame_ba1d6582-fed3-48c9-bc5e-c326f7822977_00000-1280_720.jpg,"[[0.457777777778125, 0.5256916996041666, 0.622222222221875, 0.792490118576389], [0.6911111111109375, 0.6106719367583333, 0.8, 0.7845849802375]]"
frame_18918291-e1d6-4be4-b328-f20ee0917c60_00000-1280_720.jpg,"[[0.5822222222218749, 0.5889328063236111, 0.627777777778125, 0.6640316205527778], [0.5355555555554687, 0.596837944663889, 0.5611111111109375, 0.6304347826083334]]"
frame_16639d22-0037-4813-a385-86f9ca445f6d_00001-1280_720.jpg,"[[0.862068965515625, 0.5948616600791666, 1.0, 0.9031620553361112], [0.4560622914351562, 0.5691699604749999, 0.6451612903226562, 0.833992094861111], [0.010011123470546874, 0.48023715415000007, 0.21802002224687497, 0.8162055335972221], [0.4004449388210937, 0.5177865612652778, 0.43826473859843745, 0.5830039525694445]]"
frame_b239111d-6771-4228-8343-68520a5abd9f_00000-1280_720.jpg,"[[0.41444444444453127, 0.4486166007902778, 0.482222222221875, 0.5513833992097221], [0.3644444444445313, 0.44071146245000004, 0.39, 0.4743083003958333], [0.26222222222187497, 0.45454545454583334, 0.3944444444445313, 0.6501976284583333]]"
frame_5ceaaba2-e22d-4813-886c-106bc83e1faa_00002-1280_720.jpg,"[[0.3566666666664063, 0.4486166007902778, 0.46888888888906255, 0.6640316205527778], [0.5766666666664062, 0.4881422924902778, 0.7188888888890625, 0.7411067193680555], [0.6844444444445312, 0.4071146245055556, 0.77, 0.6403162055333333], [0.3088888888890625, 0.4822134387347222, 0.35333333333359374, 0.5474308300388889]]"
frame_1357747d-8c07-48b6-ba28-8e8e4b10e6b0_00002-1280_720.jpg,"[[0.38, 0.6047430830041667, 0.4533333333335937, 0.7213438735180555], [0.5733333333335937, 0.5869565217388889, 0.642222222221875, 0.6996047430833333], [0.6866666666664063, 0.6185770750986112, 0.7544444444445312, 0.7134387351777778]]"
frame_a59cdf0d-d2e2-491b-9282-fdc79a3d25a0_00003-1280_720.jpg,"[[0.5688888888890625, 0.37549407114583333, 0.7011111111109375, 0.5830039525694445], [0.4366666666664063, 0.40118577075138884, 0.46555555555546874, 0.44466403162083334], [0.412222222221875, 0.3952569169958334, 0.432222222221875, 0.4249011857708333], [0.39555555555546873, 0.3972332015805556, 0.41444444444453127, 0.4189723320152777]]"
frame_3bb165bd-f63b-45bc-8093-fea0c096fb16_00000-1280_720.jpg,"[[0.43555555555546877, 0.4130434782611111, 0.5244444444445312, 0.5612648221347222], [0.29, 0.4347826086958333, 0.3733333333335937, 0.5632411067194445]]"
frame_020cdbd4-2ac7-4b35-b19c-896e3df073ac_00000-1280_720.jpg,"[[0.627777777778125, 0.5671936758888889, 0.6866666666664063, 0.6581027667986111], [0.5266666666664063, 0.5454545454541666, 0.6155555555554688, 0.7015810276680555], [0.4866666666664063, 0.5276679841902777, 0.5411111111109375, 0.6304347826083334], [0.41888888888906256, 0.5731225296444445, 0.457777777778125, 0.6264822134388889], [0.39555555555546873, 0.5652173913041667, 0.41555555555546875, 0.5988142292486112], [0.30111111111093747, 0.5513833992097221, 0.3666666666664063, 0.6620553359680555], [0.20333333333359374, 0.5415019762847222, 0.307777777778125, 0.7094861660083334]]"
frame_67012509-f3bd-4175-a9d2-565a7b6bb3c7_00003-1280_720.jpg,"[[0.6966666666664063, 0.4209486166013889, 0.8133333333359374, 0.6620553359680555], [0.557777777778125, 0.5316205533597222, 0.6333333333335938, 0.6442687747041667], [0.4933333333335937, 0.5256916996041666, 0.5511111111109375, 0.6126482213444445]]"
frame_4281db8f-0273-494d-9664-1542ed697680_00007-1280_720.jpg,"[[0.40111111111093745, 0.4980237154152778, 0.4544444444445313, 0.596837944663889], [0.20555555555546873, 0.490118577075, 0.3066666666664063, 0.6521739130430555], [0.317777777778125, 0.529644268775, 0.357777777778125, 0.5948616600791666], [0.5366666666664063, 0.5019762845847222, 0.6144444444445312, 0.6264822134388889], [0.3788888888890625, 0.5039525691694444, 0.40666666666640633, 0.5711462450597223]]"
frame_5318783b-3824-4824-9cb1-8385de5bf00e_00005-1280_720.jpg,"[[0.4566666666664063, 0.6679841897236111, 0.49222222222187495, 0.7154150197625], [0.3933333333335937, 0.6620553359680555, 0.46888888888906255, 0.7766798418972223], [0.367777777778125, 0.6739130434777778, 0.38666666666640626, 0.7055335968375], [0.3255555555554687, 0.6758893280638888, 0.33888888888906255, 0.6956521739124999], [0.3, 0.677865612648611, 0.32, 0.6996047430833333]]"
frame_0d903f0c-5b76-4031-b404-8d76fb60990f_00002-1280_720.jpg,"[[0.78, 0.5415019762847222, 0.9466666666640625, 0.8083003952569445], [0.5188888888890626, 0.5276679841902777, 0.5822222222218749, 0.6027667984194445], [0.36111111111093747, 0.47233201580972217, 0.4766666666664062, 0.6501976284583333]]"
frame_9c3da8e0-d599-4df5-a6ee-1258b3ed814f_00002-1280_720.jpg,"[[0.5588888888890625, 0.51976284585, 0.6366666666664063, 0.6660079051388887], [0.372222222221875, 0.55928853755, 0.4955555555554687, 0.7292490118583334], [0.13, 0.5237154150194444, 0.2588888888890625, 0.7332015810277778], [0.001111111111109375, 0.4980237154152778, 0.1088888888890625, 0.6877470355736112], [0.5066666666664064, 0.5375494071152778, 0.5477777777781251, 0.596837944663889], [0.3333333333335937, 0.5256916996041666, 0.3833333333335937, 0.6086956521736111]]"
frame_267868dc-f0cf-4b50-b735-2ceb66d5586a_00000-1280_720.jpg,"[[0.22555555555546875, 0.5869565217388889, 0.267777777778125, 0.6482213438736111], [0.02, 0.5849802371541667, 0.0788888888890625, 0.6739130434777778]]"
frame_9bf907eb-d6cf-439d-834f-131d88778fe9_00000-1280_720.jpg,"[[0.82, 0.557312252963889, 0.928888888890625, 0.677865612648611], [0.6233333333335938, 0.51976284585, 0.7244444444445313, 0.6739130434777778], [0.55, 0.5513833992097221, 0.5788888888890625, 0.5928853754944444], [0.5188888888890626, 0.5415019762847222, 0.5488888888890625, 0.6067193675888889], [0.4555555555554688, 0.5415019762847222, 0.5222222222218751, 0.6442687747041667]]"
frame_9409eaaa-2494-4ca3-a30a-b49382e923ff_00001-1280_720.jpg,"[[0.08888888888906249, 0.3142292490125, 0.31333333333359376, 0.6699604743083333], [0.4366666666664063, 0.007905138339916667, 0.77, 0.6837944664027777]]"
frame_3d86a26b-26c1-4cfc-8f09-8fed29e4f6e4_00005-1280_720.jpg,"[[0.3637374860953125, 0.47628458498055554, 0.40934371523906254, 0.5513833992097221], [0.23136818687421873, 0.48616600790555553, 0.28587319243593756, 0.5691699604749999], [0.48387096774218746, 0.490118577075, 0.5083426028921875, 0.5316205533597222]]"
frame_9febc51e-3369-4086-99f5-21ff0a90f485_15000-1280_720.jpg,"[[0.6711111111109375, 0.21343873517777776, 0.9966666666640626, 0.7569169960472223], [0.607777777778125, 0.40118577075138884, 0.6233333333335938, 0.4229249011861111], [0.5555555555554688, 0.40513833992083337, 0.5922222222218749, 0.4644268774708334], [0.48, 0.37747035573055554, 0.5599999999999999, 0.5039525691694444], [0.035555555555546875, 0.34980237154166666, 0.3166666666664063, 0.7588932806319445]]"
frame_40c55a2c-da49-4b3f-ac94-6d55752cb764_00005-1280_720.jpg,"[[0.6585094549500001, 0.3735177865611111, 0.9098998887656251, 0.8162055335972221], [0.48164627363749996, 0.4486166007902778, 0.5261401557289063, 0.5256916996041666], [0.5339265850945313, 0.45059288537500003, 0.6195773081203124, 0.5909090909097222], [0.20355951056718752, 0.4209486166013889, 0.3192436040046875, 0.6225296442694445]]"
frame_befbf9eb-bbd6-4e2e-b723-21339409ff87_00001-1280_720.jpg,"[[0.4911111111109375, 0.4743083003958333, 0.5466666666664063, 0.5671936758888889], [0.35222222222187505, 0.47035573122499996, 0.47777777777812497, 0.6600790513833333]]"
frame_2da0fce3-bb3f-49a9-a8ce-113f7bfd92af_00001-1280_720.jpg,"[[0.5144444444445313, 0.4920948616597222, 0.5744444444445312, 0.5909090909097222], [0.41444444444453127, 0.4881422924902778, 0.45999999999999996, 0.5612648221347222], [0.3688888888890625, 0.4822134387347222, 0.4, 0.5355731225291667]]"
frame_00ded55b-0002-45d4-816a-63a66347b29c_00003-1280_720.jpg,"[[0.6711111111109375, 0.4249011857708333, 0.762222222221875, 0.5691699604749999], [0.48777777777812503, 0.4426877470361111, 0.6755555555554688, 0.7391304347819445], [0.31, 0.2924901185763889, 0.40111111111093745, 0.48616600790555553]]"
